delivery_id,customer_id,deliveryman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_deliveryman_arrived_at_pickup,when_the_deliveryman_left_pickup,when_the_deliveryman_arrived_at_dropoff
1372641,41993,144068,bicycle,McDonald's,Fast Food,World Famous Fries,1,Snacks & Sides,,40.79426701,-73.97202077,40.800052,-73.961877,0:37:00,0:04:24,0:14:44,0:23:00
1481517,104555,118659,walker,Sushi of Gari,Sushi,Spicy Tuna,1,Maki Sushi Cut-Up Roll,0:15:42,40.77156871,-73.95278683,40.78654189,-73.95200961,0:31:54,0:06:41,0:16:31,0:37:05
1400907,345429,47756,bicycle,Burger Joint,Burger,French Fries,1,Menu,0:04:31,40.76407583,-73.97863253,40.7656183,-73.9767,0:06:14,0:15:12,0:42:01,0:54:07
1488852,41907,113822,bicycle,Hatsuhana,Sushi,King Crab,1,Rolls / Handrolls,0:09:17,40.75695307,-73.97723214,40.763269,-73.963113,0:04:41,0:09:39,0:31:58,0:46:26
1474253,64153,5935,bicycle,Blue Ribbon Fried Chicken,American,The Blue Ribbon,1,Sandwiches,,40.72434,-73.99096,40.759183,-73.976487,0:01:21,0:09:45,0:21:06,0:42:48
1294175,112385,36348,bicycle,Serafina Meatpacking,Italian,,,,0:13:36,40.73961214,-74.00623646,40.73275288,-74.00158861,0:32:39,0:47:36,0:58:26,0:05:33
1488974,56736,134189,car,Shake Shack,Burger,ShackBurger,2,Burgers,,40.77912607,-73.95490489,40.797572,-73.950137,0:18:39,0:24:47,0:48:37,0:01:27
1445172,106481,163796,motorcycle,Tres Carnes,Mexican,Burrito,2,"Burrito, Taco, or Bowl",,40.7420235,-73.9934151,40.7467644,-73.9903014,0:52:00,0:57:50,0:21:52,0:29:01
1299817,140460,157695,car,Momofuku Milk Bar,Dessert,Crack Pie Slice,1,Pie by the Slice,,40.73179547,-73.98567259,40.74846869,-73.99050655,0:58:51,0:56:30,0:10:50,0:34:46
1410700,65361,62860,bicycle,Coppola's East,Italian,Caesar Salad,1,Salads,0:02:24,40.741455,-73.981076,40.730251,-73.993574,0:09:48,0:08:24,0:24:25,0:36:48
1473036,151221,104954,bicycle,Hu Kitchen,Gluten-Free,Organic Chicken & Quinoa Soup,1,Soups (M-F 11:30AM-Close),,40.73567676,-73.99382953,40.720391,-73.9983139,0:44:14,0:44:59,0:58:49,0:14:33
1471691,283884,166448,car,Magnolia Bakery,Dessert,The Classic Icebox Cake,1,Icebox Cakes,,40.73589287,-74.00520444,40.7161361,-74.0036378,0:16:27,0:18:28,0:28:46,0:39:44
1321840,63361,20962,walker,Momofuku Milk Bar,Dessert,B'day Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.7474814,-74.0021565,0:41:35,0:44:25,0:53:30,0:08:42
1398145,42930,15291,car,Parm,Italian,Giardinia Pickles,1,Vegetables,0:03:57,40.72301983,-73.995854,40.794558,-73.943726,0:04:50,,,0:17:57
1375728,150840,109259,bicycle,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.7285348,-74.0073825,0:04:33,0:35:36,0:27:40,0:31:00
1424627,52832,152741,car,TAO,Japanese,Molten Chocolate Cake,1,Desserts,0:07:09,40.76285776,-73.971619,40.778028,-73.953851,0:00:45,0:09:42,0:38:32,0:51:56
1449579,396790,39443,bicycle,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.7365268,-73.9815019,0:19:10,,,0:56:12
1467697,58309,110399,bicycle,Koko Wings,,,,,0:05:38,40.7986159,-73.9694552,40.78575733,-73.97149159,0:16:15,0:34:14,0:35:34,0:52:03
1340513,108659,3296,bicycle,Osteria Morini,Italian,Torcia,1,Pasta,0:06:02,40.72195256,-73.997737,40.720588,-73.979395,0:48:54,0:54:11,0:12:21,0:22:17
1344697,180407,101359,bicycle,Bowery Kitchen Supplies,,,,,,40.74290014,-74.00638461,40.710833,-74.005556,0:49:37,0:12:39,0:45:02,0:07:07
1384500,62161,44356,bicycle,Tamarind TriBeCa,Indian,Chicken Tikka Masala,1,Chicken (Murg),0:06:31,40.71926893,-74.00874988,40.76955733,-73.98083601,0:58:00,0:06:37,0:24:23,0:51:16
1295017,112544,119839,bicycle,Astor Wines & Spirits,Specialty Store,,,,,40.72801404,-73.99303757,40.7658174,-73.9634732,0:41:16,0:36:47,0:03:06,0:30:18
1332223,371590,137090,bicycle,The Meatball Shop,Italian,Simple Salad,1,Green Market,0:06:33,40.71811007,-73.95754527,40.689053,-73.9916388,0:04:24,0:22:45,0:52:07,0:57:04
1313755,328864,3296,bicycle,Lomzynianka,Eastern European,Potato and Cheese Pierogi,1,Pierogies,,40.72419588,-73.95112221,40.701183,-73.928499,0:28:35,0:34:08,0:01:56,0:18:45
1461826,63141,108297,bicycle,Shake Shack,Burger,Chicken Dog,1,Flat Top Dogs,,40.71527933,-74.01486039,40.7245558,-73.9915821,0:46:40,0:08:20,0:36:29,0:59:13
1431430,68524,10940,bicycle,Bed Bath & Beyond,Department Store,,,,,40.739974,-73.99475922,40.73616638,-74.00242952,0:36:53,,,0:44:33
1397566,337814,102837,car,Shake Shack,Burger,Fries,2,Fries,,40.71527933,-74.01486039,40.7635438,-73.9848497,0:11:43,0:20:06,0:28:56,0:14:07
1324794,140854,157659,car,Samurai Mama,Japanese,Salmon Negi,1,Sushi,0:06:14,40.71413223,-73.96021431,40.7292489,-73.9541199,0:06:58,0:17:48,0:31:36,0:45:53
1332394,320493,137743,bicycle,Vanessa's Dumplings,Chinese,Chives & Pork Dumplings,1,Pan Fried,,40.7329359,-73.98644352,40.7450496,-73.9718013,0:29:00,0:40:07,0:15:26,0:33:26
1349295,154030,148895,bicycle,RedFarm Hudson,Chinese,Corn on the Cob with Thai Basil,1,Mains,0:02:29,40.73421385,-74.00620203,40.7342506,-73.9902123,0:23:12,0:39:03,0:52:53,0:08:30
1392580,133272,144384,bicycle,Philippe Chow,Chinese,,,,0:05:03,40.76408453,-73.9704998,40.7669375,-73.9671954,0:45:06,0:42:52,0:04:12,0:07:53
1414013,389934,168796,bicycle,Whole Foods Market,Grocery Store,Plain Silk Soy Milk,1,Non Dairy Milk,,40.723955,-73.991829,40.7467,-73.986918,0:28:38,0:50:03,0:44:23,0:06:56
1448345,99918,31230,car,Pio Pio,South American,Saffron Rice,1,Platitos,0:07:30,40.74551114,-73.97760519,40.7375089,-73.9738089,0:20:29,0:29:33,0:39:29,0:50:08
1310439,59762,30905,car,N.Y. Gifts,,,,,,40.732727,-74.000079,40.73568419,-74.00190034,0:07:34,0:16:44,0:23:03,0:30:29
1449678,83112,60891,bicycle,Mile End Deli,Deli,Roast Beef,1,Sandwiches,0:58:02,40.72588469,-73.99244785,40.782368,-73.983025,0:26:57,0:26:18,0:33:08,0:07:12
1469458,57878,110399,bicycle,Dos Caminos,Mexican,Pollo,1,Dinner Tacos,,40.75557964,-73.97086143,40.764593,-73.964821,0:12:25,0:15:31,0:32:21,0:40:55
1332194,371525,67103,truck,Trader Joe's,Grocery Store,Premium Angus Beef,1,Meat & Seafood,,40.74174,-73.99365,40.73857975,-74.00912347,0:00:49,0:02:39,0:28:19,0:43:53
1402320,122092,145255,bicycle,Han Dynasty,Chinese,Garlic Sauce Style,1,Entrees,0:13:00,40.732213,-73.988072,40.7209349,-73.9926895,0:28:31,,,0:22:11
1302629,103049,23359,bicycle,TAO,Japanese,Pad Thai Noodles,1,Sophisticated Noodles and Rice,0:06:57,40.76285776,-73.971619,40.7665795,-73.9689564,0:13:39,0:41:40,0:59:00,0:02:39
1273835,58153,89004,bicycle,Whole Foods Market,Grocery Store,Ricotta Fresh Whole Milk,1,Cheese,,40.723955,-73.991829,40.72395,-73.996448,0:43:03,0:50:29,0:09:20,0:13:43
1285021,92726,65288,bicycle,Sarabeth's East,American,Cheese Omelette,1,Eggs & Omelettes,0:02:42,40.78487734,-73.95592661,40.777341,-73.943522,0:08:58,0:10:25,0:38:45,0:51:53
1411043,97193,165829,bicycle,McDonald's,Fast Food,Chicken McNuggets,1,Snacks & Sides,,40.77793967,-73.95470974,40.7842259,-73.953639,0:44:17,0:52:39,0:04:15,0:09:58
1294321,142619,30743,bicycle,Shake Shack,Burger,Fifty/Fifty,1,Drinks,,40.71527933,-74.01486039,40.7051789,-74.0080186,0:58:04,0:08:51,0:24:12,0:38:09
1274793,100151,9549,bicycle,Whole Foods Market,Grocery Store,,,,,40.759659,-73.966097,40.7619363,-73.9681017,0:07:30,,,0:41:56
1389291,185394,65038,car,TAO,Japanese,Bamboo Steamed Vegetable Dumplings with Crunchy Cucumbers,1,Dumplings,0:02:12,40.76285776,-73.971619,40.717774,-73.998454,0:27:08,,,0:36:25
1362791,119596,155385,bicycle,Magnolia Bakery,Dessert,Chocolate Chunk Blondie,1,Brownies & Bars,,40.73589287,-74.00520444,40.73666594,-74.00316026,0:45:22,0:45:27,0:16:47,0:19:02
1426075,113534,132101,truck,Sushi Samba,Sushi,Eggplant Skewers,1,Anticuchos,0:19:27,40.73266642,-74.00329261,40.7312758,-74.0019894,0:05:07,,,0:40:22
1384500,62161,44356,bicycle,Tamarind TriBeCa,Indian,Steamed Basmati Rice,1,Basmati Degh Rice,0:06:31,40.71926893,-74.00874988,40.76955733,-73.98083601,0:58:00,0:06:37,0:24:23,0:51:16
1449787,99744,171206,van,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.70032629,-73.99193327,0:35:22,,,0:06:47
1287281,209418,3296,bicycle,Izakaya Ten,Japanese,Tako Wasa,2,Tidbits,0:05:00,40.74721709,-74.00456083,40.78280437,-73.98386086,0:44:33,0:45:50,0:06:08,0:24:36
1295490,90332,46760,car,Blue Ribbon Fried Chicken,American,Wing,6,By the Piece,,40.72434,-73.99096,40.72572947,-74.00071488,0:48:12,0:58:50,0:07:10,0:13:50
1461673,378316,31230,car,Butter Lane,Bakery,Chocolate Cupcake,1,Cupcakes,,40.72631561,-73.98433685,40.7447833,-73.9860074,0:36:44,0:52:34,0:01:41,0:12:45
1399778,54081,52502,bicycle,Hu Kitchen,Gluten-Free,Grain Free Hu Bread,1,Lunch & Dinner Sides,,40.73567676,-73.99382953,40.7262985,-73.9995598,0:30:03,0:40:01,0:56:22,0:05:43
1345105,41692,125504,bicycle,Shake Shack,Burger,Cheese Fries,1,Fries,,40.74088436,-73.98819868,40.731791,-73.9744078,0:07:03,0:13:20,0:52:08,0:01:17
1476631,399729,32580,bicycle,Blue Ribbon Sushi,Japanese,Ebi Shumai,3,Appetizers,0:07:40,40.72610966,-74.00249186,40.7200729,-74.0008091,0:45:50,0:48:03,0:15:06,0:20:47
1416677,47280,108004,bicycle,Rubirosa,Italian,Rubirosa Antipasto,1,Appetizers,0:05:13,40.72274859,-73.99606192,40.724888,-74.010099,0:27:17,0:43:08,0:00:56,0:12:14
1423877,370656,28765,bicycle,Vanessa's Dumplings,Chinese,Assorted Dumplings,1,Bolied,,40.7329359,-73.98644352,40.7139538,-74.0096019,0:57:59,0:57:49,0:33:44,0:58:07
1402040,68164,111793,car,RedFarm Hudson,Chinese,Three Chili Chicken,1,Mains,0:07:06,40.73421385,-74.00620203,40.7261199,-73.9840137,0:12:23,0:30:23,0:40:42,0:55:22
1341620,317609,20962,walker,Postmates Liquor Store,Shop,,,,,40.779598,-73.947388,40.774506,-73.965109,0:40:49,0:50:00,0:01:06,0:12:29
1316440,133524,72480,car,Pommes Frites,,Organic Black Truffle Mayo,1,Additional Sauces,,40.72816966,-73.98791271,40.7292352,-73.9911716,0:56:06,,,0:23:22
1360886,234089,69993,bicycle,Blue Ribbon Sushi,Japanese,San Daikon,1,Salads,0:03:57,40.72610966,-74.00249186,40.7200779,-74.0077964,0:05:01,0:22:02,0:29:53,0:35:26
1412550,351337,161440,car,The Meatball Shop,Italian,Ice Cream Sandwich,1,Desserts,,40.74596311,-74.00169729,40.75860421,-73.99135099,0:27:19,0:30:29,0:49:01,0:57:38
1486291,74048,50862,bicycle,ilili Restaurant,Middle Eastern,Manouche Bi Jibneh,2,Brunch Safar,0:27:00,40.74418795,-73.98753094,40.74504715,-74.00572576,0:39:22,,,0:40:47
1353134,87490,147300,bicycle,Masala Times,,,,,0:02:10,40.729384,-74.001541,40.7220768,-73.9871491,0:50:50,0:03:00,0:13:21,0:25:55
1303007,142574,8625,bicycle,Sushi of Gari,Sushi,Sushi Deluxe,1,Sushi Bar,0:06:20,40.77156871,-73.95278683,40.7859964,-73.9526793,0:50:16,,,0:53:22
1300661,60679,152370,motorcycle,Vezzo Thin Crust Pizza,Italian,Classica,1,House Pies,0:07:32,40.74448928,-73.98132205,40.76407,-73.9642266,0:37:14,0:57:27,0:07:36,0:23:46
1308956,137565,145761,bicycle,Shake Shack,Burger,Hot dog,1,Flat Top Dogs,,40.74088436,-73.98819868,40.7311448,-73.9895774,0:46:58,0:44:28,0:03:17,0:27:23
1375797,367591,158500,bicycle,Taro Sushi,Sushi,Uni,2,A La Carte Sushi & Sashimi,0:07:04,40.67969421,-73.97425175,40.68801313,-73.97925599,0:10:32,0:35:05,0:43:55,0:54:05
1383634,86233,55567,bicycle,TAO,Japanese,Miso Glazed Chilean Sea Bass with Wok Vegetables,1,Noble Treasures form the Sea,0:09:22,40.76285776,-73.971619,40.7375647,-74.0088596,0:49:32,0:00:25,0:38:14,0:00:24
1375923,382011,72480,car,S'MAC,American,Soda,1,Cold Beverages,0:13:12,40.73034018,-73.98399353,40.778345,-73.96224,0:22:58,0:57:52,0:07:08,0:31:54
1450529,88463,149651,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Coke,1,Cold Drinks & Soda,0:03:17,40.73595141,-74.00176042,40.75292249,-74.00385974,0:36:41,0:57:48,0:06:37,0:22:26
1327860,64153,163846,bicycle,Blue Ribbon Fried Chicken,American,Fries,2,Sides,,40.72434,-73.99096,40.759183,-73.976487,0:51:57,0:54:52,0:14:11,0:38:34
1485490,312853,91807,walker,Delicatessen,American,Truffle Spinach & Artichoke Dip,1,Appetizers,0:02:47,40.72370271,-73.99634312,40.7331962,-74.00332315,0:53:30,0:00:57,0:23:05,0:33:57
1410152,92365,61900,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Big),1,Soup,0:07:23,40.72132319,-74.00973201,40.721988,-74.001215,0:04:29,0:20:21,0:26:41,0:48:09
1470429,146211,72480,car,Parm,Italian,Eggplant Parm,1,Platters,0:05:04,40.72301983,-73.995854,40.716501,-73.99547,0:46:36,0:06:43,0:14:18,0:22:38
1396608,334373,149294,bicycle,Whole Foods Market,Grocery Store,Bread Crumbs Italian,1,Bread Crumbs & Mixes,,40.723955,-73.991829,40.735597,-74.00909,0:24:02,0:51:45,0:15:39,0:25:21
1488993,118624,67899,car,Parm,Italian,Charred Broccoli,1,Vegetables,0:10:42,40.72301983,-73.995854,40.7806681,-73.9556184,0:21:21,0:39:52,0:49:43,0:21:57
1341284,119008,158791,car,Gari,Sushi,,,,0:07:33,40.78096051,-73.97596374,40.8035179,-73.964404,0:11:11,0:21:31,0:26:51,0:35:44
1394099,338686,31859,bicycle,Whole Foods Wine Store,,Montepulciano D Abruzzo,2,Wine,,40.79407772,-73.96660263,40.775536,-73.951648,0:41:00,0:41:47,0:51:44,0:10:01
1377931,113966,147789,car,Blue Ribbon Fried Chicken,American,Brooklyn IPA,2,Beer,,40.72434,-73.99096,40.7251051,-73.9937718,0:41:10,0:42:41,0:55:01,0:59:43
1479373,200030,176250,bicycle,Elephant & Castle,American,,,,,40.73618683,-74.00099144,40.7258489,-74.0041096,0:14:10,0:23:52,0:43:12,0:54:34
1476238,165487,172301,car,Westville Hudson,American,4 Market Vegetables,1,Market Vegetables,0:09:41,40.72703111,-74.00751114,40.7327796,-73.9934835,0:13:28,0:42:26,0:50:40,0:00:57
1441275,97346,39733,bicycle,RedFarm Hudson,Chinese,Four Mushroom Dumplings (4),1,Dim Sum,0:05:05,40.73421385,-74.00620203,40.7455209,-73.990467,0:08:59,0:29:23,0:42:37,0:57:17
1274130,270212,146428,van,Beard Papa's,,,,,,40.781947,-73.9808378,40.74835505,-73.94280966,0:49:01,0:49:16,0:06:21,0:00:12
1411648,141732,171675,bicycle,Blue Ribbon Fried Chicken,American,Thigh,1,By the Piece,,40.72434,-73.99096,40.7369701,-74.0086226,0:32:51,0:40:21,0:54:07,0:05:35
1467321,94367,66416,bicycle,Levain Bakery,Bakery,Dark Chocolate Peanut Butter Chip,2,Cookies,,40.77993009,-73.980335,40.746711,-73.98531,0:29:33,0:41:47,0:47:08,0:06:51
1314834,77371,119813,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Wild Mushroom Roast,2,Vegetables,0:12:24,40.76765291,-73.98292546,40.777954,-73.959343,0:28:52,0:44:38,0:06:00,0:19:10
1439771,87531,142140,car,Talde,,Korean Fried Chicken,1,Entrées,0:23:28,40.66561086,-73.98264424,40.768946,-73.98412,0:56:57,0:55:11,0:08:05,0:52:12
1319803,264707,123581,bicycle,TAO,Japanese,Bamboo Steamed Vegetable Dumplings with Crunchy Cucumbers,1,Dumplings,0:03:01,40.76285776,-73.971619,40.7412607,-74.0002077,0:09:23,0:27:38,0:37:58,0:56:26
1286402,351509,132738,bicycle,Moe's Southwest Grill,Mexican,,,,0:10:10,40.75271884,-73.98588181,40.7384334,-74.0001926,0:20:54,0:25:09,0:40:00,0:52:53
1384131,78517,32812,car,Postmates Liquor Store,Shop,Anne Pichon Sauvage,1,Syrah/Shiraz,,40.779598,-73.947388,40.7249162,-73.98909029,0:30:10,0:43:58,0:54:47,0:26:38
1360213,102620,138560,bicycle,Balthazar Boulangerie,French,Multigrain,1,Breads,,40.72270549,-73.99819851,40.723033,-73.9934,0:09:06,,,0:43:38
1293363,361121,104146,van,Han Dynasty,Chinese,Taiwanese Sausage,1,Hot Appetizers,0:14:16,40.732213,-73.988072,40.738813,-73.996779,0:24:32,0:48:06,0:53:56,0:02:41
1301365,325272,152111,car,Luke's Lobster,Seafood,Lobster Roll,1,Rolls,0:04:27,40.77483281,-73.9544744,40.7670122,-73.9814082,0:47:28,0:12:40,0:16:01,0:04:19
1274209,353595,139760,car,Xi'an Famous Foods,Chinese,"Mount Qi Pork Hand-Ripped Noodles (Spicy, Sour)",1,Hand-Pulled Noodles,,40.71560383,-73.99823689,40.70538382,-74.01029682,0:13:15,0:18:32,0:30:23,0:40:03
1390307,641,118095,bicycle,Trader Joe's,Grocery Store,Organic Persian Cucumbers,1,Fruits & Vegetables,,40.74174,-73.99365,40.733468,-74.000696,0:18:16,0:34:48,0:42:24,0:01:18
1461147,114234,7833,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,0:03:27,40.72154512,-73.98884243,40.7371709,-73.979949,0:01:26,0:06:45,0:22:05,0:30:27
1460359,121905,61533,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Chips,1,"Chips, Salsa, Guacamole & More",,40.72592867,-73.99639476,40.7436173,-74.0064004,0:01:11,,,0:23:03
1302442,81110,40526,bicycle,Han Dynasty,Chinese,Dry Pepper Chicken Wings,1,Hot Appetizers,0:07:12,40.732213,-73.988072,40.7427331,-73.9807431,0:53:16,0:57:29,0:23:49,0:34:28
1390549,234560,93783,bicycle,Sottocasa Pizzeria,Pizza,Rughetta,1,Antipasti (Appetizers),0:04:54,40.68853911,-73.98891129,40.684222,-74.003335,0:46:46,0:31:46,0:43:36,0:53:20
1345411,71511,149328,car,Tamarind TriBeCa,Indian,Chicken Tikka Masala,2,Chicken (Murg),0:05:48,40.71926893,-74.00874988,40.707309,-74.004568,0:56:27,0:28:10,0:36:56,0:56:27
1344374,81591,150116,car,The Grey Dog - University,Coffee,Herb Goat Cheese,1,Michigan Sandwiches,0:03:34,40.73378729,-73.99303526,40.74427388,-73.98045875,0:03:23,0:31:09,0:38:29,0:52:37
1343449,17495,138057,car,The Meatball Shop,Italian,Ice Cream Sandwich,1,Desserts,0:02:26,40.72154512,-73.98884243,40.70940974,-74.00671357,0:38:33,0:49:06,0:00:26,0:19:38
1415600,276628,120179,car,Momoya,Sushi,Crispy Rice,1,Signature Roll,0:16:43,40.78407726,-73.97762241,40.784169,-73.9479526,0:30:45,0:36:29,0:05:50,0:31:23
1394217,338878,161440,car,Doughnut Plant Chelsea,Donut,Blackout,1,Cake Dougnhuts,,40.74456392,-73.99663005,40.7208336,-73.9800879,0:49:38,,,0:34:26
1472919,160957,5935,bicycle,Doughnut Plant Chelsea,Donut,Tres Leches,1,Cake Dougnhuts,,40.74456392,-73.99663005,40.7395925,-73.992171,0:03:54,0:09:24,0:18:43,0:25:34
1363287,234560,102353,car,Mile End Deli,Deli,Pickle,1,Dinner Sides,0:12:18,40.68749724,-73.98718386,40.684222,-74.003335,0:52:25,0:58:48,0:12:37,0:21:36
1420300,105812,153795,bicycle,Staples,Office Supplies Store,,,,,40.7407266,-73.9948313,40.7418994,-73.9978112,0:37:54,0:10:44,0:16:53,0:21:12
1329111,59314,102418,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.71527933,-74.01486039,40.718998,-74.010944,0:01:34,0:00:10,0:26:01,0:33:22
1356257,59217,39443,bicycle,Penelope,Breakfast,Warm Artichoke Spinach Dip,2,Lunch/Dinner (Appetizers & Sides),0:03:54,40.7436848,-73.9814581,40.716,-74.012609,0:11:34,0:11:10,0:52:55,0:20:57
1473321,400390,144068,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.75845677,-73.98914047,40.7469686,-73.9904406,0:56:51,0:57:01,0:14:04,0:25:47
1302051,44367,3592,bicycle,Rubirosa,Italian,Calamari Fritti,1,Appetizers,0:05:41,40.72274859,-73.99606192,40.74594477,-73.98053969,0:08:11,0:09:06,0:41:39,0:56:14
1367389,64153,140410,walker,Blue Ribbon Fried Chicken,American,Griddled Corn & Bacon,1,Sides,,40.72434,-73.99096,40.759183,-73.976487,0:01:36,0:59:11,0:14:02,0:42:17
1454287,95049,103194,bicycle,Max Brenner,Dessert,Chocolate Chunks Pizza,1,Sweet Icons,,40.73441062,-73.99081662,40.74707422,-74.00184858,0:59:08,0:00:59,0:25:20,0:42:14
1299163,165695,43196,bicycle,Mile End Deli,Deli,Bagel,1,Breakfast Sides,0:04:31,40.72588469,-73.99244785,40.724037,-74.00264,0:13:51,,,0:41:05
1302535,155518,109259,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.74305586,-73.99793664,0:02:08,0:07:17,0:19:31,0:34:17
1315028,317515,145255,bicycle,Habana To Go,,Spicy Spinach,1,Side Orders,0:06:46,40.722912,-73.994089,40.71089352,-74.00580088,0:55:08,0:59:42,0:11:36,0:25:41
1480981,87188,158266,scooter,Momoya,Sushi,Uni,1,A La Carte Sushi or Sashimi,0:17:09,40.78407726,-73.97762241,40.7699242,-73.9611202,0:28:49,0:54:04,0:10:50,0:20:49
1463232,368437,158266,scooter,Momofuku Milk Bar,Dessert,Fruity Cereal Milk Jug,2,Milk Jugs,,40.73179547,-73.98567259,40.76216958,-73.99677664,0:01:26,0:16:30,0:30:20,0:02:17
1374803,60052,161162,bicycle,RedFarm Broadway,Chinese,Spicy Crispy Beef,1,Starters & Salads,0:15:18,40.7821167,-73.9807391,40.759071,-73.975954,0:14:43,0:15:13,0:02:03,0:21:21
1456066,257546,167023,bicycle,5 Napkin Burger,American,,,,0:03:53,40.76030521,-73.99120687,40.7605599,-73.9990525,0:48:52,0:12:42,0:29:02,0:43:44
1285450,140479,152145,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Side of Guacamole,1,Savory,,40.735725,-73.98712647,40.7281228,-73.999709,0:32:37,0:34:50,0:04:41,0:17:00
1334725,91817,67899,car,Café China,Chinese,Chungking Spicy Chicken,1,Entrees,0:03:47,40.749902,-73.982187,40.74012541,-73.99061104,0:54:59,0:05:02,0:14:18,0:22:28
1413766,98219,91807,walker,Momofuku Noodle Bar,,Shrimp Bun,1,Buns,,40.7291104,-73.98424546,40.7598179,-73.98764,0:22:08,0:27:42,0:45:54,0:13:35
1407768,388277,79598,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,0:07:24,40.72132319,-74.00973201,40.728616,-74.0079583,0:24:34,0:49:45,0:03:35,0:12:38
1335349,372276,104533,bicycle,Pinto Nouveau Thai Bistro,Thai,Pumpkin Curry,1,Main,0:05:29,40.733177,-74.005532,40.720754,-74.004363,0:55:31,,,0:29:19
1314879,159626,20124,bicycle,Blue Ribbon Sushi,Japanese,Kanpachi Usuzukuri,1,Appetizers,0:05:00,40.72610966,-74.00249186,40.744168,-74.002463,0:35:19,0:10:10,0:29:30,0:41:13
1273969,214650,95942,car,Postmates Liquor Store,Shop,Jameson Blended Irish Whiskey (750ml),1,Whiskey,,40.779598,-73.947388,40.7230174,-73.9998253,0:07:11,0:13:04,0:22:24,0:49:48
1445144,91274,170880,bicycle,Clinton St. Baking Co. & Restaurant,,Country Breakfast,1,Brunch,,40.721294,-73.983994,40.72127074,-73.98193309,0:44:15,0:49:18,0:21:09,0:22:00
1400249,181782,96629,bicycle,Parm,Italian,Ricotta Toast,1,Bread,,40.72301983,-73.995854,40.72923107,-73.98860464,0:16:52,0:22:03,0:46:23,0:55:18
1382785,198194,47204,bicycle,Prince Street Pizza,Pizza,Mercer Margherita,1,The Original SOHO Squares,0:04:02,40.72307952,-73.99461508,40.75295927,-74.00387189,0:39:36,0:43:16,0:04:36,0:29:11
1324833,342565,30774,bicycle,Hu Kitchen,Gluten-Free,Butternut Squash Bisque (Dairy Free),1,Soups (M-F 11:30AM-Close),,40.73567676,-73.99382953,40.7770303,-73.9631602,0:15:14,0:17:44,0:37:37,0:13:05
1292684,347263,114469,bicycle,Blossom Restaurant,Vegetarian,Blossom Burrito,1,Entrees,0:27:06,40.74540596,-74.002022,40.7356342,-74.0050767,0:23:25,0:52:34,0:23:46,0:29:43
1416358,44759,79847,bicycle,Old Homestead Steakhouse,Steak,Filet Mignon 10oz,1,Steaks and Chops (dinner),0:03:35,40.74117178,-74.00488792,40.724455,-73.990891,0:53:59,0:05:16,0:28:06,0:42:05
1301986,351717,130705,bicycle,Postmates Liquor Store,Shop,Verdad Tempranillo,1,Tempranillo,,40.779598,-73.947388,40.7467444,-73.9820939,0:59:22,0:57:45,0:04:16,0:32:21
1449282,52832,142394,bicycle,Junoon,Indian,Lahsooni Gobi,1,Appetizer,,40.74301101,-73.99104618,40.778028,-73.953851,0:52:02,0:03:38,0:32:52,0:01:52
1302807,58153,133627,bicycle,Mighty Quinn's BBQ,BBQ,Brisket,1,Meats,,40.72751895,-73.9886713,40.7247234,-73.9935548,0:31:27,0:39:18,0:00:09,0:08:00
